PropertyID,City,PropertyType,Bedrooms,FullBathrooms,HalfBathrooms,GarageCars,BasementArea,FirstFloorArea,SecondFloorArea,LotArea,YearBuilt,Condition,DistanceFromCityCenter,HasPool,HasGarden,Furnishing,SalePrice
4266,Chennai,Villa,1,1,2,0.0,343.0,984,564,4804.0,1984,Good,17.18,1,0,Semi-Furnished,26487189
8666,Hyderabad,Studio,5,3,1,2.0,35.0,783,377,3912.0,1966,Good,15.78,0,0,Unfurnished,8342442
765,Delhi,Studio,4,3,2,0.0,443.0,1071,937,5435.0,1963,Excellent,15.26,0,1,Unfurnished,20887276
11876,Mumbai,Apartment,2,3,1,2.0,373.0,632,678,3093.0,1995,Good,8.02,0,1,Unfurnished,26160358
10121,Delhi,Studio,4,3,2,0.0,349.0,712,258,3984.0,2015,Excellent,0.65,0,0,Fully Furnished,14137074
151,Mumbai,Independent House,1,2,2,2.0,,886,388,3790.0,1960,Fair,8.3,0,0,Unfurnished,34401587
2020,Bangalore,Independent House,5,4,2,2.0,526.0,690,661,6170.0,1991,Fair,9.4,0,0,Fully Furnished,29303400
12423,Delhi,Independent House,5,4,1,2.0,,1296,567,7614.0,1989,Excellent,6.1,0,1,Semi-Furnished,52327756
567,Chennai,Apartment,2,2,1,1.0,264.0,1113,546,6673.0,2017,Good,15.83,0,1,Unfurnished,18450702
5156,Hyderabad,Apartment,1,3,1,1.0,,931,390,5287.0,2015,Good,11.1,0,0,,13143302
7586,Mumbai,Independent House,2,4,2,2.0,549.0,652,427,8849.0,2010,Good,6.39,1,0,Unfurnished,38997605
9223,Bangalore,Independent House,4,2,2,0.0,381.0,1033,556,6389.0,1996,Poor,8.99,0,1,,22650685
8041,Bangalore,Apartment,6,4,2,3.0,561.0,455,808,7153.0,2009,Excellent,12.22,0,1,,31530784
14334,Pune,Independent House,5,2,2,0.0,269.0,675,445,4114.0,2024,Good,11.48,0,0,Unfurnished,22675389
150,Chennai,Villa,4,2,2,3.0,36.0,726,361,4024.0,2013,Good,8.91,1,1,Unfurnished,22355612
7235,Delhi,Apartment,3,4,2,3.0,279.0,655,212,5971.0,1965,Good,6.86,0,1,Fully Furnished,15239128
10893,Hyderabad,Villa,3,3,1,1.0,510.0,1255,758,7214.0,2018,Good,10.82,0,1,Semi-Furnished,42050729
7192,Delhi,Villa,5,2,2,0.0,553.0,1067,397,3409.0,1966,Fair,7.88,1,0,Fully Furnished,33645112
13106,Mumbai,Villa,3,1,2,1.0,379.0,1189,457,6854.0,1971,Fair,10.73,0,1,Unfurnished,44370987
12891,Pune,Studio,2,3,2,1.0,,1419,236,6579.0,2009,Fair,11.54,0,0,Unfurnished,12778587
14207,Delhi,Studio,2,2,1,1.0,,823,194,4307.0,2012,Poor,3.56,0,0,Fully Furnished,7128417
11407,Hyderabad,Studio,2,1,0,0.0,561.0,573,346,5706.0,1978,,3.69,0,0,Semi-Furnished,9669928
6419,Bangalore,Apartment,4,2,2,2.0,408.0,742,566,4836.0,1996,Good,9.13,0,0,,20351347
10500,Pune,Independent House,4,1,2,0.0,,973,276,5017.0,2000,Poor,9.36,0,0,Semi-Furnished,15339913
6946,Delhi,Studio,6,1,1,0.0,662.0,673,338,2751.0,1976,Good,18.75,0,1,Fully Furnished,12805673
4985,Pune,Apartment,5,4,1,3.0,75.0,466,729,4315.0,1982,Excellent,5.73,0,1,Semi-Furnished,20533385
13164,Delhi,Independent House,5,3,1,3.0,693.0,889,748,4906.0,1965,Fair,1.61,0,1,Fully Furnished,33557784
12838,Delhi,Apartment,5,4,2,3.0,390.0,707,443,4936.0,1996,Fair,13.25,0,1,Unfurnished,16526026
2547,Chennai,Apartment,1,4,2,,305.0,784,611,8894.0,1988,Fair,11.09,0,1,Semi-Furnished,12364926
512,Chennai,Villa,1,4,2,,432.0,922,379,,1980,Poor,10.43,0,1,Unfurnished,17362340
8075,Mumbai,Studio,3,2,1,1.0,405.0,437,554,6683.0,1963,Good,9.83,0,0,Semi-Furnished,14585572
11766,Delhi,Villa,5,1,2,,586.0,885,825,4294.0,2025,Good,13.11,0,1,Semi-Furnished,48401224
170,Mumbai,Apartment,3,1,0,3.0,,381,401,5404.0,2004,Good,6.92,1,0,Fully Furnished,22693472
6126,Hyderabad,Independent House,5,2,2,0.0,318.0,1074,350,4102.0,1963,Good,5.61,0,1,Fully Furnished,25497085
5713,Pune,Apartment,5,4,2,2.0,165.0,724,274,5486.0,2021,Good,1.58,0,1,Unfurnished,17032794
2237,Chennai,Apartment,6,1,2,3.0,378.0,1030,709,4822.0,1993,Excellent,9.21,0,1,Unfurnished,24384684
7518,Pune,Apartment,6,3,1,0.0,272.0,1275,1177,4295.0,1982,Excellent,15.63,1,1,Semi-Furnished,32501373
12506,Mumbai,Studio,6,2,0,3.0,468.0,803,391,2043.0,1985,Fair,4.32,0,1,,17798159
5528,Mumbai,Independent House,2,3,0,3.0,182.0,1309,324,6742.0,1964,Fair,17.65,0,1,Unfurnished,34662424
8754,Hyderabad,Apartment,5,4,0,2.0,0.0,1141,513,6418.0,1992,Good,10.72,0,1,Unfurnished,18618985
1011,Pune,Apartment,1,1,1,1.0,,909,626,,1989,Good,11.39,0,1,Semi-Furnished,17871956
4795,Hyderabad,Apartment,6,4,1,2.0,358.0,1070,489,7130.0,2004,Good,4.35,0,0,Fully Furnished,21900135
2358,Mumbai,Apartment,2,2,1,2.0,59.0,587,3,4960.0,1980,,9.92,0,1,Unfurnished,12267787
8109,Pune,Studio,3,3,0,,746.0,813,295,1483.0,2002,Good,15.57,0,1,Semi-Furnished,13331976
2639,Bangalore,Villa,2,3,0,2.0,737.0,519,775,9301.0,2006,Good,4.47,0,0,Unfurnished,42522992
1685,Delhi,Apartment,3,2,2,1.0,383.0,1084,632,5114.0,2005,Good,7.76,0,1,Unfurnished,23109040
1057,Delhi,Independent House,1,1,1,1.0,283.0,718,757,1489.0,2018,Excellent,13.03,0,0,Unfurnished,32985494
10393,Delhi,Independent House,5,4,0,,,779,690,6934.0,1981,Excellent,3.32,0,1,Fully Furnished,44746163
1007,Pune,Independent House,5,1,2,0.0,683.0,0,583,6900.0,2008,Fair,14.71,0,1,Unfurnished,15251408
9759,Mumbai,Villa,5,3,2,0.0,,1510,575,7452.0,1976,Fair,5.21,0,1,Semi-Furnished,54650625
1534,Pune,Studio,2,3,1,1.0,337.0,979,627,2382.0,2007,Good,15.16,0,0,Semi-Furnished,13838322
12373,Delhi,Independent House,5,4,0,,258.0,359,527,1308.0,2012,Good,12.93,0,1,Fully Furnished,23474440
488,Bangalore,Villa,3,1,2,,86.0,1232,349,,1970,Excellent,12.38,1,1,Fully Furnished,43291393
11583,Delhi,Villa,2,2,0,,225.0,1117,292,7590.0,2006,Good,17.37,0,1,Unfurnished,32915494
11416,Pune,Apartment,1,1,2,1.0,359.0,1350,472,4535.0,1968,Good,11.73,0,1,,16798339
12457,Hyderabad,Villa,4,1,2,2.0,315.0,1501,77,2728.0,1984,Good,9.69,0,1,Semi-Furnished,31725134
2609,Pune,Villa,3,4,1,0.0,405.0,1045,585,2974.0,1995,Fair,11.78,0,1,Semi-Furnished,29216456
1748,Hyderabad,Apartment,6,1,2,1.0,381.0,809,832,2712.0,1973,Fair,12.59,0,1,Semi-Furnished,15014119
14102,Hyderabad,Independent House,3,1,2,3.0,646.0,414,452,1662.0,1989,Excellent,14.92,0,1,Fully Furnished,26092074
7970,Delhi,Apartment,5,4,0,,380.0,857,378,1738.0,1990,Good,3.94,0,1,Semi-Furnished,21721662
14448,Mumbai,Independent House,1,1,0,0.0,176.0,462,873,5313.0,1968,Good,7.82,0,1,,30728379
8147,Pune,Independent House,1,3,1,0.0,161.0,975,239,6536.0,2001,Good,11.66,0,0,Fully Furnished,18581277
10638,Hyderabad,Studio,5,1,1,1.0,335.0,505,688,4451.0,1994,,5.04,0,0,Fully Furnished,6620948
8385,Hyderabad,Villa,2,3,2,0.0,,1092,397,3663.0,1991,Fair,4.45,0,1,Unfurnished,26120238
11559,Hyderabad,Independent House,4,2,1,0.0,656.0,1080,538,5298.0,1985,Good,9.95,0,0,Semi-Furnished,29237547
2217,Delhi,Apartment,5,3,0,0.0,337.0,522,18,5451.0,1971,Fair,8.62,0,1,Fully Furnished,10264020
7633,Pune,Villa,1,1,0,,395.0,662,190,3909.0,1993,Excellent,8.68,0,0,Semi-Furnished,24469702
1548,Bangalore,Villa,3,2,0,0.0,696.0,724,131,,1971,Good,12.87,1,1,Fully Furnished,33588220
6888,Bangalore,Apartment,2,3,1,2.0,400.0,1214,545,5737.0,1979,,12.15,0,1,Fully Furnished,23920780
2202,Hyderabad,Independent House,1,2,1,3.0,343.0,660,703,4493.0,1975,Good,1.42,0,1,Unfurnished,22366700
5668,Hyderabad,Apartment,4,1,1,0.0,,1183,505,3129.0,1974,,11.14,0,1,,19113035
13838,Hyderabad,Apartment,5,3,2,0.0,391.0,1503,936,6101.0,2005,Fair,14.8,0,1,Semi-Furnished,23572616
5029,Pune,Studio,6,3,0,,139.0,900,412,4699.0,2019,Good,6.46,0,1,Semi-Furnished,13031296
6811,Chennai,Studio,1,3,1,3.0,861.0,463,976,4620.0,2007,Excellent,5.42,0,0,,17537793
10663,Chennai,Villa,1,1,1,0.0,,711,827,5101.0,2005,Good,2.15,0,0,Semi-Furnished,24820440
3059,Pune,Independent House,1,2,0,2.0,475.0,992,763,7733.0,2023,Good,7.48,0,1,Unfurnished,33474028
6487,Mumbai,Independent House,4,3,2,1.0,198.0,1349,492,,2007,Good,6.39,0,1,Unfurnished,48428685
14330,Pune,Independent House,1,2,1,3.0,161.0,948,380,3144.0,2022,Poor,12.13,0,0,Semi-Furnished,14843532
2857,Hyderabad,Villa,2,2,2,3.0,260.0,259,705,6847.0,1969,Good,2.44,0,1,Semi-Furnished,22371148
11282,Pune,Apartment,3,1,1,0.0,321.0,1468,564,3863.0,1986,Poor,13.13,0,0,Fully Furnished,14847375
11975,Delhi,Studio,6,1,1,3.0,399.0,1319,705,5269.0,1973,Fair,7.12,0,0,,15484269
7164,Mumbai,Studio,6,3,2,,301.0,893,335,3313.0,2003,,21.35,0,1,Semi-Furnished,18817283
2026,Bangalore,Studio,5,4,0,0.0,598.0,1153,605,5185.0,1966,Good,4.33,1,0,Unfurnished,20668541
10595,Bangalore,Studio,6,1,0,1.0,684.0,539,567,3882.0,1966,Excellent,15.46,0,1,Semi-Furnished,16948791
3661,Chennai,Apartment,2,3,1,2.0,,1076,830,4267.0,2008,Excellent,10.93,1,0,Fully Furnished,23570337
2155,Chennai,Independent House,3,4,0,2.0,229.0,1093,779,7031.0,2003,Excellent,5.6,0,1,Unfurnished,35563854
7407,Chennai,Studio,6,3,1,,742.0,487,213,6559.0,2023,Excellent,15.52,0,0,Unfurnished,12021402
14271,Bangalore,Apartment,5,2,1,1.0,,1104,548,2946.0,1962,Fair,19.65,0,1,Semi-Furnished,17857494
10187,Mumbai,Villa,3,2,1,0.0,207.0,1102,650,6030.0,1961,Fair,22.53,0,1,Semi-Furnished,41557671
5937,Pune,Apartment,4,2,1,2.0,317.0,1113,584,5670.0,2004,Fair,7.26,0,0,Semi-Furnished,17135582
10026,Delhi,Apartment,3,1,2,3.0,422.0,885,0,5328.0,2018,Excellent,11.67,0,0,Semi-Furnished,17906753
4672,Bangalore,Apartment,2,4,2,1.0,832.0,1375,762,7200.0,1961,Poor,12.4,1,0,,21303024
14921,Pune,Villa,3,3,2,2.0,120.0,1364,454,3900.0,1963,Fair,7.96,1,1,Fully Furnished,29485174
2010,Hyderabad,Independent House,5,2,0,1.0,,809,231,3009.0,2019,Good,10.47,0,1,Semi-Furnished,23398008
9808,Delhi,Apartment,4,3,2,3.0,495.0,812,324,2765.0,2022,,0.0,0,1,Semi-Furnished,20265818
9820,Chennai,Villa,5,3,1,2.0,412.0,710,542,5582.0,1998,Poor,5.72,0,1,Semi-Furnished,18909488
2233,Chennai,Independent House,3,3,2,0.0,360.0,1681,866,2520.0,2010,Poor,10.12,0,0,Unfurnished,22764373
6715,Hyderabad,Studio,5,3,2,,587.0,838,531,5358.0,1983,Good,22.95,1,0,Semi-Furnished,13042448
12840,Mumbai,Villa,3,1,1,3.0,810.0,1532,692,5815.0,1999,Fair,8.54,0,1,Semi-Furnished,64918857
352,Hyderabad,Apartment,2,3,2,2.0,513.0,1127,625,6244.0,2012,Fair,0.51,0,1,Fully Furnished,19035670
14193,Hyderabad,Villa,6,4,2,3.0,294.0,1276,617,5689.0,1976,Good,23.29,0,0,Fully Furnished,38505188
1870,Chennai,Independent House,3,1,0,3.0,459.0,1227,911,6408.0,1971,Poor,16.48,0,1,Fully Furnished,21523257
7975,Chennai,Independent House,4,4,1,,509.0,1658,444,1734.0,2005,Excellent,11.96,1,1,Fully Furnished,41991524
7552,Chennai,Apartment,6,4,1,3.0,597.0,501,279,2377.0,1998,Fair,4.3,0,0,Fully Furnished,13149020
6193,Pune,Apartment,1,3,2,,370.0,677,793,5731.0,1978,Poor,9.51,0,0,Semi-Furnished,11516100
5810,Delhi,Independent House,6,1,1,0.0,557.0,537,524,7056.0,1968,Good,21.11,0,1,Semi-Furnished,29012444
7855,Bangalore,Studio,5,2,2,3.0,,780,572,8741.0,1975,Excellent,11.45,0,1,,17865125
4101,Mumbai,Villa,5,2,2,1.0,,987,680,,1988,,11.23,0,0,Semi-Furnished,59809740
1912,Bangalore,Independent House,5,2,0,3.0,165.0,1077,500,3369.0,1981,Good,16.33,1,0,Unfurnished,33555110
3560,Mumbai,Apartment,2,2,2,3.0,428.0,979,0,4490.0,1966,Excellent,12.86,0,1,Semi-Furnished,27154176
14800,Hyderabad,Villa,1,3,1,2.0,331.0,681,377,5560.0,1995,Excellent,13.83,1,0,Unfurnished,29308461
14039,Hyderabad,Apartment,6,1,2,,,1161,181,5803.0,2021,Fair,10.47,0,1,Unfurnished,15225525
4885,Mumbai,Studio,2,2,0,2.0,640.0,1339,620,4273.0,2018,Excellent,15.56,0,0,Fully Furnished,32397532
14122,Chennai,Villa,5,2,0,2.0,646.0,335,381,5913.0,1964,Fair,18.08,0,1,Unfurnished,18464918
10983,Mumbai,Independent House,3,3,2,3.0,406.0,515,336,3424.0,2013,Good,1.34,0,1,Unfurnished,35768993
5280,Hyderabad,Apartment,2,1,0,,354.0,1632,236,3638.0,1983,Excellent,10.83,0,0,Semi-Furnished,24007159
13116,Hyderabad,Apartment,1,4,1,0.0,281.0,1049,632,6403.0,2019,,10.4,1,0,Fully Furnished,17260678
8493,Chennai,Independent House,5,2,0,1.0,572.0,998,821,6283.0,1991,Good,8.06,0,0,Unfurnished,29830474
8858,Delhi,Studio,3,1,2,,314.0,1188,393,6755.0,1997,Poor,10.5,0,1,Unfurnished,10483816
4281,Chennai,Villa,4,1,1,0.0,297.0,1279,628,6773.0,2014,Fair,6.92,0,0,Fully Furnished,26481269
14464,Hyderabad,Studio,5,2,2,2.0,466.0,476,449,7244.0,1977,,11.21,0,1,Fully Furnished,9819564
14319,Hyderabad,Villa,6,2,2,1.0,457.0,0,551,4430.0,1990,Poor,16.41,0,1,Unfurnished,14388484
1214,Chennai,Independent House,2,1,2,2.0,894.0,1482,611,6989.0,1974,Good,2.99,0,0,Fully Furnished,34198741
12730,Chennai,Independent House,1,4,2,2.0,205.0,1160,259,5117.0,1960,Excellent,7.05,0,1,Unfurnished,24660150
1607,Hyderabad,Independent House,3,1,0,3.0,790.0,1190,352,7434.0,2013,Good,1.78,0,1,Semi-Furnished,33099327
12344,Hyderabad,Studio,1,2,0,0.0,,762,855,7824.0,1985,Fair,6.66,0,0,Semi-Furnished,9279412
6320,Bangalore,Villa,2,4,1,3.0,640.0,777,1338,,1983,Excellent,10.15,0,1,Fully Furnished,68036485
5929,Delhi,Apartment,2,1,0,0.0,583.0,990,717,3595.0,1998,Poor,9.63,1,0,Unfurnished,16258006
11527,Pune,Villa,3,3,2,2.0,391.0,807,306,6254.0,1998,Good,12.78,1,1,Semi-Furnished,30773082
8622,Hyderabad,Independent House,3,2,1,2.0,299.0,207,750,4305.0,2001,Good,6.08,0,1,Fully Furnished,19818228
4005,Bangalore,Villa,2,1,2,0.0,,717,315,,1998,Poor,4.06,0,1,Fully Furnished,19085929
6408,Delhi,Independent House,1,4,1,1.0,530.0,1045,446,4929.0,1963,Poor,7.4,0,1,Unfurnished,22306994
3734,Bangalore,Independent House,6,4,1,0.0,564.0,705,854,5592.0,1984,Good,10.85,0,0,Unfurnished,38989447
2123,Delhi,Independent House,5,4,0,1.0,605.0,796,290,2602.0,1960,Excellent,9.77,0,0,,36169216
12023,Bangalore,Independent House,3,2,1,0.0,,847,641,,1962,Good,11.28,0,1,Fully Furnished,31510886
14296,Mumbai,Villa,5,2,0,0.0,458.0,1269,548,8013.0,1988,Good,11.26,1,0,Semi-Furnished,62594683
6293,Mumbai,Studio,3,2,2,1.0,486.0,657,514,7421.0,2023,Fair,14.13,1,0,,17776633
14327,Mumbai,Studio,3,4,0,0.0,352.0,162,619,3343.0,2021,,14.45,0,1,Semi-Furnished,11623216
11044,Pune,Villa,4,4,2,3.0,341.0,305,818,6935.0,1975,Good,8.81,0,0,Semi-Furnished,29677396
2216,Mumbai,Studio,2,4,2,2.0,,383,672,7317.0,2004,Good,15.89,0,0,Unfurnished,16141771
1954,Mumbai,Villa,2,1,0,3.0,554.0,698,341,2724.0,1969,,11.19,0,1,Unfurnished,26669719
7992,Bangalore,Villa,5,4,0,3.0,,959,1036,357.0,2003,Good,6.85,0,1,Unfurnished,58192679
2563,Bangalore,Studio,1,3,2,1.0,576.0,886,507,4353.0,1984,Good,3.46,0,0,Unfurnished,14382933
8510,Delhi,Studio,6,1,0,0.0,549.0,914,415,6176.0,1976,Fair,11.48,0,0,Fully Furnished,12217528
14445,Bangalore,Villa,6,1,0,2.0,68.0,827,734,0.0,1999,,8.7,0,0,Semi-Furnished,23044226
5101,Delhi,Villa,6,3,0,,78.0,791,228,4539.0,1983,Poor,11.8,0,0,Unfurnished,14904810
9488,Hyderabad,Independent House,2,4,2,,,727,946,2827.0,1973,Excellent,10.58,0,0,Semi-Furnished,31711118
7977,Chennai,Villa,5,4,0,3.0,372.0,1358,608,7607.0,1999,Good,6.48,0,1,,39702570
13969,Chennai,Studio,5,1,1,2.0,219.0,844,167,3435.0,1993,Fair,4.01,0,0,Semi-Furnished,5643886
380,Mumbai,Villa,2,4,0,1.0,672.0,716,364,3767.0,2000,Fair,7.37,0,1,Fully Furnished,40307522
2472,Chennai,Villa,5,2,2,3.0,749.0,1231,956,6200.0,1964,Fair,10.37,0,1,Semi-Furnished,36346812
3647,Bangalore,Villa,2,2,0,2.0,213.0,1010,453,5796.0,1972,Excellent,7.81,0,0,Fully Furnished,41131543
1806,Hyderabad,Independent House,5,3,0,2.0,429.0,641,295,5126.0,1970,Good,11.27,0,1,Fully Furnished,21665488
10537,Mumbai,Villa,4,3,1,1.0,467.0,1014,802,7191.0,1964,Good,11.9,0,1,Unfurnished,62343962
9976,Bangalore,Studio,1,1,0,1.0,448.0,551,636,6571.0,2020,Excellent,7.05,0,0,Unfurnished,16451490
9483,Chennai,Villa,5,4,1,0.0,178.0,1631,488,7777.0,1964,Poor,13.38,0,0,,23627765
8374,Delhi,Studio,2,4,0,0.0,,839,647,6337.0,1998,Good,15.35,0,0,Semi-Furnished,15411382
412,Mumbai,Studio,1,3,2,1.0,400.0,787,825,3809.0,2001,Good,5.49,0,0,Semi-Furnished,20014817
3652,Chennai,Studio,3,2,2,,256.0,1118,772,1337.0,2016,,18.23,0,1,Unfurnished,17242258
3699,Mumbai,Villa,5,3,1,,285.0,1224,536,3116.0,1993,Good,14.91,1,0,Semi-Furnished,59633784
10264,Bangalore,Apartment,6,2,1,1.0,318.0,361,447,2352.0,1962,Good,13.36,0,0,Unfurnished,16541530
1769,Chennai,Independent House,4,4,2,0.0,526.0,1355,627,4682.0,2016,Excellent,6.15,0,0,Fully Furnished,39808495
11410,Chennai,Independent House,6,4,2,3.0,65.0,1045,756,10759.0,1974,Excellent,8.55,0,1,Fully Furnished,32828317
13711,Hyderabad,Apartment,2,1,2,1.0,,1344,911,3011.0,2018,Excellent,10.73,0,1,Fully Furnished,28618770
4470,Pune,Studio,3,4,1,2.0,489.0,1280,191,4428.0,1989,Good,15.77,0,0,,13381942
9903,Mumbai,Studio,4,2,2,3.0,512.0,896,446,3615.0,2008,Excellent,11.43,0,0,Unfurnished,26815148
12230,Hyderabad,Independent House,6,3,2,2.0,,1179,549,5397.0,1987,Good,5.6,0,1,Fully Furnished,29505900
3820,Delhi,Apartment,1,2,2,2.0,587.0,1171,425,6310.0,1992,Fair,6.19,0,1,Semi-Furnished,18679206
13751,Pune,Studio,1,2,0,3.0,285.0,949,448,5096.0,1984,Excellent,13.18,0,1,Semi-Furnished,13403872
12868,Chennai,Villa,6,4,0,2.0,344.0,702,963,6228.0,2018,Excellent,11.34,1,1,Unfurnished,42519806
14815,Pune,Villa,2,4,1,0.0,781.0,1304,386,7691.0,1975,Fair,8.13,0,0,Fully Furnished,32828282
2992,Pune,Independent House,5,2,2,1.0,586.0,1438,566,6483.0,1988,Fair,14.89,0,1,Unfurnished,30571133
6113,Chennai,Studio,5,4,0,2.0,315.0,1049,170,6149.0,1966,Good,21.63,0,1,Semi-Furnished,9658511
3211,Hyderabad,Independent House,2,2,2,3.0,210.0,1315,540,7649.0,2019,,4.46,0,0,Unfurnished,29315339
6254,Hyderabad,Villa,4,3,2,3.0,40.0,820,202,6666.0,2003,,6.72,0,1,Unfurnished,20714732
1985,Hyderabad,Villa,4,3,1,2.0,599.0,1136,720,5283.0,2005,Good,10.39,0,1,Semi-Furnished,42202856
4901,Mumbai,Apartment,6,1,1,0.0,,841,24,2899.0,2019,Good,17.44,0,1,Semi-Furnished,21389858
12888,Mumbai,Studio,1,1,0,3.0,215.0,401,175,6341.0,1972,Good,7.22,0,1,Unfurnished,9498693
1740,Mumbai,Villa,4,1,0,3.0,368.0,873,282,3574.0,1967,Fair,8.26,0,1,Semi-Furnished,37222225
6127,Mumbai,Villa,4,3,1,3.0,662.0,981,443,3185.0,1982,Excellent,2.59,0,0,Semi-Furnished,72336174
100,Hyderabad,Studio,2,3,2,1.0,428.0,120,722,,1963,Good,9.49,0,1,Unfurnished,9813558
6452,Pune,Studio,1,3,0,2.0,,707,378,9159.0,2018,Excellent,12.9,0,1,Semi-Furnished,10904598
4112,Mumbai,Studio,5,1,2,2.0,377.0,1091,653,4007.0,2006,Good,8.99,0,1,,24307401
896,Hyderabad,Independent House,4,2,2,0.0,370.0,844,123,6770.0,2019,Good,7.26,0,1,Unfurnished,19365543
4780,Bangalore,Independent House,1,1,2,1.0,,1227,559,5312.0,1979,Excellent,3.4,0,1,Semi-Furnished,48357305
8779,Pune,Apartment,5,4,1,3.0,585.0,997,312,2141.0,1999,Fair,9.03,0,0,Unfurnished,18287000
13275,Mumbai,Apartment,1,2,0,0.0,502.0,1035,415,,2000,Fair,9.09,0,1,Unfurnished,24322851
291,Pune,Villa,2,3,2,3.0,,597,391,,1990,Good,8.94,0,1,Fully Furnished,28596661
12217,Chennai,Villa,3,2,1,1.0,161.0,1264,431,4988.0,1982,Fair,8.79,0,1,Semi-Furnished,23983056
8643,Delhi,Villa,6,1,2,0.0,480.0,372,428,3510.0,1974,Good,10.93,1,1,Unfurnished,28212437
14154,Bangalore,Villa,4,2,2,1.0,342.0,1297,548,4300.0,1989,Good,5.77,0,0,Fully Furnished,45013507
10981,Delhi,Villa,6,4,1,,374.0,1405,477,3384.0,1976,Fair,13.04,0,0,Semi-Furnished,41081616
4502,Mumbai,Villa,6,4,0,0.0,475.0,732,603,6343.0,2001,Fair,21.98,0,0,Semi-Furnished,44713299
12502,Delhi,Studio,6,2,1,2.0,641.0,948,544,7101.0,1985,Poor,12.23,0,1,,11644528
7721,Bangalore,Apartment,2,2,2,2.0,451.0,261,630,3936.0,1969,Good,14.17,0,1,Unfurnished,15747581
3046,Delhi,Apartment,3,2,2,3.0,279.0,937,249,5875.0,1961,Good,1.53,0,0,Fully Furnished,17066255
8642,Bangalore,Studio,2,3,0,0.0,495.0,851,809,,1998,Fair,7.47,0,0,Unfurnished,15255646
102,Delhi,Independent House,3,2,2,0.0,,300,254,556.0,1967,,7.71,0,1,Fully Furnished,11653263
14945,Delhi,Villa,6,1,1,1.0,220.0,679,385,4382.0,1972,Good,15.32,0,1,Semi-Furnished,31005109
3345,Delhi,Apartment,1,4,2,0.0,98.0,862,397,6809.0,1962,Good,13.39,0,1,Unfurnished,13506096
14198,Mumbai,Villa,2,2,1,3.0,415.0,1217,527,5027.0,1971,,11.68,0,0,Semi-Furnished,54885541
12869,Mumbai,Apartment,1,3,0,0.0,497.0,1056,981,7799.0,2024,,14.86,0,0,Fully Furnished,28858484
1796,Pune,Apartment,6,1,2,0.0,433.0,403,371,7487.0,2014,Poor,4.33,1,1,Unfurnished,10719967
7842,Bangalore,Apartment,5,2,2,1.0,668.0,1080,845,2564.0,1970,Poor,27.55,0,1,Fully Furnished,18689591
6863,Bangalore,Studio,6,2,1,2.0,327.0,847,73,6700.0,1970,Good,2.36,0,0,Unfurnished,13476233
7189,Chennai,Apartment,2,1,2,1.0,448.0,1137,254,5187.0,2014,Excellent,3.24,0,0,Semi-Furnished,19679752
8254,Bangalore,Apartment,1,2,0,1.0,233.0,697,292,7192.0,1963,Good,7.11,0,0,Fully Furnished,13142994
4743,Delhi,Studio,6,2,0,3.0,,3975,470,5774.0,1962,Fair,10.72,1,1,Semi-Furnished,69091304
12545,Pune,Villa,3,2,1,0.0,624.0,790,566,,2016,Fair,0.45,0,1,Unfurnished,29387297
287,Bangalore,Studio,2,4,2,2.0,209.0,653,494,5326.0,1963,Excellent,9.76,1,0,Unfurnished,14839646
7666,Delhi,Independent House,4,1,2,0.0,154.0,1017,357,4357.0,2023,Excellent,9.66,0,1,Semi-Furnished,31824521
10044,Mumbai,Studio,4,1,2,2.0,520.0,2751,98,5231.0,1964,Fair,8.17,0,0,Fully Furnished,54889664
2445,Hyderabad,Villa,4,4,2,2.0,0.0,1042,70,5701.0,2006,Good,18.0,0,1,Fully Furnished,23780399
6012,Chennai,Villa,6,1,2,0.0,307.0,273,852,6790.0,2006,Good,0.82,0,1,Unfurnished,26155339
2526,Hyderabad,Independent House,5,3,2,0.0,220.0,967,1153,7966.0,1994,Good,7.08,0,0,Unfurnished,31704821
8224,Pune,Apartment,1,1,0,1.0,469.0,458,400,4431.0,1965,Fair,7.0,0,0,Semi-Furnished,9730448
2125,Hyderabad,Villa,6,2,2,2.0,229.0,736,199,7707.0,2020,Excellent,9.45,1,1,Semi-Furnished,30296234
14316,Chennai,Studio,2,3,2,0.0,197.0,1038,838,5523.0,2002,Poor,10.92,0,0,,5960724
14576,Delhi,Studio,4,1,2,3.0,149.0,900,463,4799.0,1974,,12.06,0,0,Unfurnished,10527977
3269,Bangalore,Studio,5,2,0,0.0,,619,296,5994.0,1966,Excellent,14.38,0,0,Semi-Furnished,13151185
13816,Delhi,Independent House,6,2,2,1.0,474.0,1650,897,3023.0,1977,Poor,0.26,0,0,Semi-Furnished,31703239
3080,Hyderabad,Independent House,6,3,1,1.0,463.0,654,360,2524.0,1964,Good,9.39,0,0,Unfurnished,23335053
5386,Pune,Studio,2,2,0,3.0,778.0,756,815,1411.0,1982,Poor,14.33,0,0,Semi-Furnished,11178801
7771,Bangalore,Independent House,3,1,1,0.0,494.0,1287,444,3652.0,1982,Excellent,7.61,0,0,Unfurnished,42718555
4490,Mumbai,Villa,1,4,2,3.0,427.0,715,902,,1975,Good,21.95,1,0,Semi-Furnished,55459984
12456,Bangalore,Independent House,4,4,1,2.0,247.0,654,759,4081.0,2014,Good,3.89,0,0,Fully Furnished,32450191
